,Point,Pass,DontPass,betName,betAmt,Q,N
1322,5,5,0,yoleven,20,18.75,16
1323,5,5,0,buy8,20,4.800000000000001,5
1324,8,0,5,anyCraps,20,22.5,4
1325,5,5,0,hard8,20,-20.0,14
1326,8,5,0,hard10,20,-22.142857142857142,7
1327,6,5,0,buy5,20,-15.0,1
1328,8,0,5,hard10,20,5.0,6
1329,6,5,0,cAndE,20,5.0,6
1330,8,0,5,horn,20,-20.714285714285715,7
1331,10,0,5,aceDuece,20,29.285714285714292,7
1332,10,5,0,buy5,20,-15.0,1
1333,5,0,5,horn,20,-17.0,5
1334,5,0,5,place10,20,13.0,2
1335,4,5,0,buy4,20,-25.0,1
1336,6,0,5,world,20,-20.0,2
1337,6,5,0,place9,20,-20.0,2
1338,4,5,0,lay8,20,-15.0,1
1339,9,5,0,big8,20,43.333333333333336,6
1340,5,0,5,cAndE,20,-18.333333333333332,3
1341,4,0,5,big6,20,8.333333333333332,6
1342,8,0,5,dontCome,20,-8.333333333333332,3
1343,8,5,0,big6,20,-21.666666666666668,3
1344,10,0,5,yoleven,20,34.166666666666664,12
1345,6,0,5,buy5,20,9.5,2
1346,8,5,0,place4,20,0.3333333333333339,3
1347,8,5,0,place6,20,-19.0,5
1348,4,0,5,horn,20,-20.0,2
1349,9,5,0,big6,20,55.0,1
1350,5,0,5,hard10,20,0.0,8
1351,10,0,5,buy4,20,17.666666666666664,3
1352,5,0,5,place8,20,36.666666666666686,4
1353,10,5,0,place8,20,39.58333333333334,8
1354,10,0,5,hard8,20,-18.333333333333332,12
1355,6,0,5,horn,20,-19.285714285714285,7
1356,6,5,0,place8,20,-15.0,3
1357,6,0,5,dontPassOdds,20,-25.0,2
1358,4,5,0,big8,20,-6.999999999999999,5
1359,10,0,5,hard6,20,-19.444444444444443,9
1360,5,5,0,hard4,20,65.0,4
1361,10,0,5,place6,20,-15.0,3
1362,5,5,0,field,20,-15.0,1
1363,4,5,0,place9,20,33.0,1
1364,10,0,5,buy8,20,53.33333333333333,3
1365,8,0,5,lay6,20,22.77777777777777,3
1366,8,5,0,place5,20,61.66666666666667,3
1367,5,5,0,horn,20,-15.0,3
1368,4,5,0,buy9,20,-25.0,1
1369,8,5,0,buy8,20,-25.0,1
1370,10,0,5,hard10,20,-17.5,4
1371,6,0,5,place10,20,-15.0,1
1372,9,0,5,big6,20,0.0,2
1373,10,5,0,bigRed,20,-25.0,1
1374,5,5,0,buy5,20,4.499999999999998,4
1375,8,5,0,buy4,20,-25.0,2
1376,4,0,5,hard10,20,-18.333333333333332,3
1377,4,5,0,place8,20,10.000000000000007,4
1378,6,5,0,comeOdds,20,29.0,2
1379,6,0,5,place9,20,-1.0,4
1380,6,0,5,big8,20,-5.0,3
1381,5,0,5,hard4,20,10.0,6
1382,8,5,0,comeOdds,20,11.0,3
1383,8,5,0,dontPassOdds,20,-15.0,1
1384,5,5,0,place8,20,-15.0,2
1385,10,5,0,place4,20,-25.0,2
1386,8,0,5,buy6,20,15.833333333333337,6
1387,5,5,0,lay8,20,-1.1111111111111143,3
1388,9,0,5,buy4,20,4.666666666666664,3
1389,6,0,5,lay8,20,-25.0,2
1390,6,5,0,place5,20,9.0,2
1391,4,5,0,horn,20,-18.333333333333332,3
1392,6,0,5,passOdds,20,-15.0,1
1393,8,0,5,dontComeOdds,20,21.66666666666667,3
1394,8,0,5,place9,20,-18.333333333333332,3
1395,4,0,5,buy10,20,44.0,1
1396,9,0,5,dontCome,20,25.0,3
1397,5,5,0,cAndE,20,55.0,1
1398,5,5,0,buy6,20,39.0,3
1399,9,5,0,place10,20,-25.0,2
1400,6,5,0,horn,20,-22.5,4
1401,4,5,0,place5,20,-15.0,2
1402,8,0,5,place5,20,10.333333333333334,3
1403,5,5,0,world,20,-25.0,2
1404,9,5,0,place4,20,-25.0,1
1405,9,5,0,lay8,20,2.9166666666666643,2
1406,8,5,0,anyCraps,20,-25.0,2
1407,6,5,0,dontCome,20,0.0,2
1408,4,0,5,world,20,-25.0,1
1409,5,0,5,place6,20,-9.166666666666664,4
1410,9,5,0,place9,20,-25.0,1
1411,5,0,5,bigRed,20,-15.0,1
1412,9,5,0,place6,20,-25.0,1
1413,6,5,0,buy6,20,-7.333333333333332,3
1414,8,0,5,place4,20,-15.0,1
1415,9,5,0,anyCraps,20,-15.0,1
1416,9,5,0,cAndE,20,-15.0,1
1417,6,0,5,buy8,20,3.666666666666666,3
1418,8,0,5,big6,20,-15.0,1
1419,4,5,0,anyCraps,20,-15.0,1
1420,4,0,5,lay8,20,-20.0,2
1421,10,0,5,place9,20,-20.0,2
1422,10,5,0,passOdds,20,-25.0,2
1423,9,0,5,place6,20,-25.0,1
1424,9,0,5,place4,20,36.0,2
1425,5,5,0,big8,20,-20.0,2
1426,10,5,0,big6,20,-21.666666666666668,3
1427,6,5,0,anyCraps,20,-20.0,2
1428,9,5,0,buy4,20,-15.0,1
1429,10,0,5,dontCome,20,25.0,2
1430,9,5,0,place8,20,-3.666666666666663,5
1431,10,5,0,horn,20,-25.0,1
1432,6,0,5,buy10,20,-25.0,1
1433,10,0,5,big8,20,-25.0,1
1434,6,0,5,field,20,-15.0,1
1435,10,5,0,place9,20,-25.0,2
1436,6,0,5,place4,20,36.0,2
1437,4,0,5,place5,20,-25.0,1
1438,6,0,5,anyCraps,20,-25.0,3
1439,9,5,0,bigRed,20,-20.0,2
1440,10,0,5,comeOdds,20,-15.0,1
1441,5,5,0,comeOdds,20,35.0,1
1442,4,5,0,buy10,20,93.0,1
1443,4,5,0,passOdds,20,10.0,2
1444,6,5,0,place10,20,-25.0,1
1445,4,0,5,hard4,20,-15.0,1
1446,8,0,5,bigRed,20,-15.0,2
1447,4,5,0,lay6,20,10.833333333333329,1
1448,8,5,0,lay8,20,20.83333333333333,1
1449,9,0,5,lay8,20,20.83333333333333,1
1450,5,0,5,dontCome,20,25.0,1
1451,4,0,5,place10,20,31.0,1
1452,6,5,0,lay9,20,83.0,1
1453,10,0,5,horn,20,-25.0,1
1454,5,5,0,anyCraps,20,-15.0,2
1455,5,0,5,lay6,20,46.66666666666666,1
1456,10,0,5,world,20,5.0,1
1457,5,0,5,big6,20,-15.0,1
1458,9,5,0,world,20,-25.0,1
1459,9,0,5,place5,20,33.0,1
1460,6,0,5,place5,20,-25.0,1
1461,5,5,0,lay6,20,-25.0,1
1462,9,5,0,passOdds,20,-25.0,1
1463,5,5,0,buy4,20,93.0,1
1464,4,0,5,place8,20,-15.0,1
1465,9,0,5,aceDuece,25,-26.363636363636363,11
1466,9,0,5,boxcars,25,46.36363636363637,22
1467,9,5,0,big6,25,18.571428571428573,7
1468,5,5,0,aceDuece,25,-26.666666666666668,9
1469,8,0,5,field,25,-4.0,5
1470,6,5,0,hiLo,25,-8.750000000000004,24
1471,5,0,5,hard8,25,11.428571428571429,14
1472,8,0,5,hiLo,25,-23.846153846153847,13
1473,6,5,0,boxcars,25,10.227272727272732,22
1474,6,0,5,yoleven,25,-1.6666666666666654,18
1475,6,5,0,place6,25,34.16666666666667,1
1476,9,0,5,cAndE,25,-27.5,4
1477,6,0,5,buy8,25,1.875,4
1478,6,0,5,hiLo,25,-25.0,16
1479,10,0,5,hiLo,25,76.25,8
1480,8,5,0,place9,25,-14.0,5
1481,10,0,5,snakeeyes,25,-24.28571428571429,14
1482,8,0,5,snakeeyes,25,-23.749999999999996,24
1483,9,0,5,buy10,25,-23.333333333333332,3
1484,6,5,0,cAndE,25,4.2857142857142865,7
1485,8,0,5,big8,25,20.0,1
1486,10,0,5,horn,25,173.75,1
1487,10,5,0,boxcars,25,20.312499999999996,16
1488,9,5,0,hiLo,25,-29.0,10
1489,9,5,0,place10,25,-25.0,2
1490,4,5,0,boxcars,25,-27.333333333333332,15
1491,8,5,0,boxcars,25,-25.92592592592592,27
1492,9,0,5,place4,25,-7.499999999999999,4
1493,5,5,0,hard8,25,44.285714285714285,7
1494,6,0,5,hard6,25,-9.999999999999998,17
1495,6,5,0,yoleven,25,4.666666666666665,15
1496,10,0,5,boxcars,25,-22.0,15
1497,8,0,5,boxcars,25,35.00000000000001,26
1498,4,0,5,hard6,25,-21.0,10
1499,8,5,0,buy4,25,-6.5625,4
1500,8,5,0,buy6,25,16.458333333333336,6
1501,9,5,0,boxcars,25,-26.5,20
1502,10,5,0,buy6,25,-2.678571428571429,7
1503,4,0,5,buy6,25,-15.25,5
1504,5,0,5,snakeeyes,25,-23.91304347826087,23
1505,10,0,5,buy4,25,-22.5,4
1506,6,5,0,hard6,25,-25.454545454545453,11
1507,8,5,0,snakeeyes,25,-25.599999999999998,25
1508,6,5,0,horn,25,7.291666666666663,6
1509,6,5,0,buy9,25,0.6250000000000036,2
1510,6,0,5,world,25,-25.0,2
1511,9,0,5,hiLo,25,-22.666666666666668,15
1512,9,0,5,place8,25,22.39583333333334,8
1513,6,0,5,horn,25,-23.333333333333332,3
1514,9,0,5,place10,25,-20.0,2
1515,9,0,5,hard6,25,7.499999999999997,8
1516,8,0,5,horn,25,23.4375,4
1517,4,0,5,buy8,25,-7.083333333333333,6
1518,4,0,5,boxcars,25,-25.0,10
1519,9,0,5,snakeeyes,25,66.47058823529413,17
1520,10,0,5,hard8,25,23.999999999999993,5
1521,9,5,0,hard6,25,42.72727272727272,11
1522,8,0,5,aceDuece,25,16.206896551724142,29
1523,5,5,0,buy6,25,-25.0,6
1524,6,5,0,aceDuece,25,1.2499999999999978,16
1525,4,5,0,yoleven,25,56.0,5
1526,4,0,5,place5,25,220.0,1
1527,5,0,5,place8,25,-11.458333333333332,4
1528,4,5,0,buy5,25,5.6250000000000036,2
1529,5,0,5,aceDuece,25,-23.333333333333332,9
1530,9,0,5,yoleven,25,23.75,8
1531,6,5,0,hard4,25,40.0,3
1532,5,0,5,buy6,25,-8.75,3
1533,6,5,0,lay8,25,-15.069444444444445,3
1534,10,5,0,hiLo,25,17.77777777777778,9
1535,8,5,0,cAndE,25,9.999999999999998,8
1536,4,0,5,dontCome,25,0.0,2
1537,4,5,0,hard4,25,22.5,4
1538,6,5,0,bigRed,25,-30.0,2
1539,5,5,0,hard10,25,-25.0,4
1540,5,0,5,cAndE,25,-25.0,2
1541,5,0,5,hiLo,25,27.333333333333336,15
1542,6,0,5,place4,25,-23.333333333333332,3
1543,8,5,0,aceDuece,25,10.0,11
1544,6,5,0,snakeeyes,25,1.2962962962962927,27
1545,10,5,0,hard4,25,27.142857142857146,7
1546,5,5,0,snakeeyes,25,33.46153846153846,13
1547,10,5,0,snakeeyes,25,-24.444444444444446,18
1548,10,5,0,buy8,25,6.2500000000000036,5
1549,6,0,5,hard8,25,13.333333333333334,6
1550,8,5,0,hard8,25,-24.615384615384617,13
1551,9,5,0,snakeeyes,25,10.714285714285712,21
1552,6,5,0,place10,25,-30.0,3
1553,9,5,0,hard10,25,-30.0,4
1554,5,0,5,lay8,25,-20.0,2
1555,5,5,0,bigRed,25,32.5,2
1556,10,5,0,aceDuece,25,12.0,10
1557,8,0,5,buy9,25,47.500000000000014,5
1558,4,0,5,hiLo,25,-22.857142857142858,7
1559,8,0,5,hard4,25,-25.0,8
1560,4,0,5,hard8,25,18.333333333333336,6
1561,8,0,5,hard6,25,-24.444444444444446,18
1562,8,5,0,hiLo,25,-25.294117647058822,17
1563,4,5,0,hard10,25,-22.5,4
1564,5,5,0,yoleven,25,18.88888888888889,9
1565,10,5,0,hard6,25,2.2222222222222223,9
1566,8,5,0,yoleven,25,40.0,12
1567,9,0,5,hard8,25,-4.999999999999999,12
1568,5,5,0,place8,25,4.5,5
1569,9,5,0,yoleven,25,15.0,10
1570,4,0,5,snakeeyes,25,92.3076923076923,13
1571,6,5,0,buy6,25,33.75,1
1572,10,0,5,buy6,25,-20.0,2
1573,4,5,0,horn,25,-30.0,1
1574,9,5,0,aceDuece,25,10.0,11
1575,6,5,0,buy8,25,-15.25,5
1576,4,0,5,buy5,25,-9.791666666666666,6
1577,5,0,5,boxcars,25,62.77777777777776,18
1578,5,0,5,place5,25,-20.0,1
1579,4,5,0,place6,25,-10.277777777777777,6
1580,4,0,5,yoleven,25,-25.0,4
1581,4,0,5,place9,25,-25.0,2
1582,4,0,5,horn,25,71.875,2
1583,10,5,0,comeOdds,25,-30.0,1
1584,4,5,0,hard8,25,1.1111111111111112,9
1585,4,0,5,lay6,25,-20.0,1
1586,5,0,5,place6,25,29.880952380952394,7
1587,6,0,5,hard4,25,77.5,4
1588,8,0,5,place9,25,0.0,2
1589,9,5,0,place6,25,10.624999999999998,4
1590,10,5,0,place5,25,50.0,3
1591,10,5,0,place4,25,-26.666666666666668,3
1592,4,5,0,snakeeyes,25,-27.0,10
1593,6,0,5,bigRed,25,-30.0,2
1594,9,0,5,place5,25,-3.333333333333335,6
1595,6,0,5,buy10,25,53.75,2
1596,9,5,0,lay6,25,-2.604166666666668,4
1597,9,5,0,bigRed,25,-30.0,1
1598,10,5,0,hard10,25,-30.0,4
1599,4,0,5,aceDuece,25,-23.333333333333332,6
1600,8,0,5,buy10,25,-13.25,5
1601,5,5,0,hard4,25,-24.285714285714285,7
1602,4,5,0,big8,25,-25.0,2
1603,8,0,5,yoleven,25,-2.777777777777776,18
1604,9,0,5,buy8,25,11.09375,8
1605,10,0,5,hard6,25,-0.909090909090911,11
1606,10,0,5,big8,25,-14.0,5
1607,5,5,0,hard6,25,5.0000000000000036,8
1608,10,5,0,place6,25,24.16666666666667,5
1609,9,0,5,world,25,-20.0,1
1610,10,5,0,place9,25,13.333333333333336,3
1611,10,5,0,big8,25,10.0,4
1612,9,5,0,buy5,25,-9.583333333333332,3
1613,8,0,5,buy4,25,-5.416666666666666,3
1614,9,5,0,passOdds,25,-30.0,1
1615,8,0,5,bigRed,25,-26.0,5
1616,5,0,5,yoleven,25,-25.0,8
1617,6,0,5,hard10,25,-26.666666666666668,3
1618,5,0,5,dontCome,25,15.0,4
1619,6,5,0,world,25,8.333333333333332,3
1620,10,0,5,place5,25,40.0,3
1621,5,5,0,big6,25,5.0,2
1622,6,0,5,aceDuece,25,-2.7777777777777755,18
1623,8,5,0,comeOdds,25,35.0,1
1624,6,0,5,dontCome,25,10.0,6
1625,8,0,5,dontCome,25,-10.0,3
1626,5,0,5,hard6,25,17.499999999999996,12
1627,10,0,5,hard4,25,22.5,4
1628,6,5,0,anyCraps,25,-30.0,2
1629,9,0,5,hard4,25,-26.25,8
1630,4,5,0,place9,25,30.0,3
1631,9,5,0,horn,25,41.25,3
1632,10,5,0,lay8,25,-30.0,1
1633,8,0,5,place5,25,5.0,4
1634,10,0,5,yoleven,25,-26.666666666666668,3
1635,6,5,0,hard8,25,-25.625000000000004,16
1636,6,0,5,place9,25,-26.666666666666668,3
1637,4,0,5,big8,25,46.66666666666667,3
1638,9,0,5,buy5,25,-22.5,4
1639,6,5,0,passOdds,25,35.0,1
1640,4,0,5,big6,25,100.0,2
1641,6,0,5,boxcars,25,-24.07407407407407,27
1642,9,0,5,horn,25,-25.0,2
1643,10,0,5,aceDuece,25,-21.42857142857143,7
1644,5,5,0,world,25,-25.0,2
1645,4,5,0,buy10,25,47.083333333333336,3
1646,6,5,0,buy4,25,-30.0,2
1647,5,0,5,horn,25,163.75,1
1648,6,5,0,big8,25,-12.5,4
1649,5,5,0,cAndE,25,-30.0,5
1650,10,5,0,hard8,25,32.22222222222222,9
1651,8,5,0,horn,25,12.750000000000004,5
1652,5,5,0,place6,25,-28.0,5
1653,9,5,0,place8,25,-27.5,4
1654,10,5,0,horn,25,-30.0,1
1655,8,0,5,hard10,25,-27.142857142857142,7
1656,5,5,0,hiLo,25,-28.75,8
1657,4,5,0,place10,25,5.0,2
1658,10,5,0,buy5,25,-6.250000000000002,6
1659,8,5,0,place6,25,-6.944444444444444,6
1660,9,0,5,hard10,25,2.8571428571428577,7
1661,5,5,0,buy10,25,-30.0,1
1662,8,0,5,hard8,25,-7.333333333333336,15
1663,6,0,5,snakeeyes,25,11.13636363636364,22
1664,6,0,5,anyCraps,25,-22.5,4
1665,8,5,0,buy9,25,-13.75,5
1666,6,5,0,place8,25,42.708333333333336,4
1667,8,5,0,hard6,25,6.25,8
1668,6,0,5,buy5,25,2.5,5
1669,4,5,0,hard6,25,-26.666666666666668,6
1670,8,5,0,place8,25,2.0833333333333357,2
1671,9,0,5,bigRed,25,-30.0,1
1672,10,5,0,yoleven,25,-26.666666666666668,6
1673,9,5,0,buy6,25,-2.083333333333332,3
1674,9,5,0,hard8,25,-23.75,8
1675,10,0,5,big6,25,26.666666666666668,3
1676,10,0,5,place6,25,-7.3809523809523805,7
1677,4,5,0,place5,25,-6.666666666666666,3
1678,10,0,5,hard10,25,-20.0,1
1679,10,0,5,buy9,25,-23.333333333333332,3
1680,5,5,0,buy5,25,5.625,2
1681,10,0,5,place4,25,15.0,2
1682,4,5,0,hiLo,25,38.333333333333336,6
1683,5,5,0,place10,25,7.5,4
1684,10,0,5,buy5,25,31.250000000000007,1
1685,5,0,5,buy8,25,-7.083333333333333,6
1686,4,5,0,big6,25,-30.0,1
1687,5,5,0,buy9,25,-1.4999999999999964,5
1688,8,0,5,place4,25,-30.0,1
1689,9,0,5,dontCome,25,20.0,6
1690,4,5,0,buy8,25,53.125,4
1691,6,5,0,hard10,25,-30.0,1
1692,5,0,5,bigRed,25,-22.5,4
1693,5,5,0,boxcars,25,-23.157894736842103,19
1694,6,0,5,buy9,25,-30.0,2
1695,8,5,0,hard10,25,14.0,5
1696,6,0,5,lay8,25,24.791666666666664,1
1697,6,0,5,passOdds,25,2.5000000000000036,2
1698,6,0,5,place8,25,-24.0,5
1699,4,0,5,place6,25,-26.666666666666668,3
1700,9,5,0,big8,25,-30.0,3
1701,5,0,5,hard10,25,80.0,2
1702,5,0,5,anyCraps,25,-30.0,2
1703,10,0,5,cAndE,25,-20.0,1
1704,4,0,5,place8,25,27.5,3
1705,9,0,5,buy4,25,50.416666666666664,3
1706,10,0,5,place9,25,-3.333333333333332,3
1707,5,0,5,big8,25,-30.0,1
1708,5,0,5,buy4,25,-20.0,2
1709,4,0,5,place10,25,-23.333333333333332,3
1710,9,5,0,buy8,25,-20.0,2
1711,10,0,5,buy10,25,-20.0,1
1712,8,5,0,bigRed,25,-20.0,1
1713,9,5,0,cAndE,25,-26.666666666666668,3
1714,5,0,5,world,25,-20.0,1
1715,4,0,5,hard4,25,-25.0,2
1716,9,0,5,lay8,25,-26.666666666666668,3
1717,8,0,5,lay6,25,-30.0,1
1718,4,5,0,passOdds,25,55.0,2
1719,9,5,0,place9,25,40.0,1
1720,5,5,0,buy8,25,-8.75,3
1721,9,5,0,hard4,25,122.5,4
1722,4,5,0,buy4,25,-30.0,1
1723,5,5,0,dontCome,25,-20.0,1
1724,8,5,0,lay6,25,19.791666666666664,2
1725,4,5,0,aceDuece,25,28.571428571428562,7
1726,5,0,5,buy10,25,30.3125,4
1727,8,0,5,buy6,25,40.5,5
1728,6,0,5,cAndE,25,6.666666666666668,3
1729,10,0,5,buy8,25,-9.0625,4
1730,6,0,5,place5,25,-30.0,1
1731,9,0,5,lay6,25,104.375,1
1732,5,0,5,place9,25,-25.0,2
1733,8,5,0,buy10,25,32.8125,4
1734,10,5,0,big6,25,20.0,3
1735,4,5,0,anyCraps,25,-25.0,2
1736,8,5,0,buy5,25,55.0,3
1737,9,0,5,place6,25,26.66666666666667,4
1738,6,5,0,buy5,25,41.25,2
1739,8,5,0,anyCraps,25,-20.0,1
1740,6,5,0,place9,25,-20.0,2
1741,4,0,5,buy9,25,14.166666666666671,3
1742,5,0,5,lay6,25,24.791666666666664,1
1743,10,5,0,anyCraps,25,-20.0,1
1744,9,5,0,place5,25,20.0,4
1745,10,5,0,buy4,25,22.5,3
1746,10,0,5,dontCome,25,30.0,1
1747,4,5,0,place8,25,-30.0,1
1748,9,5,0,place4,25,-20.0,1
1749,4,0,5,cAndE,25,-2.5,4
1750,8,5,0,big6,25,6.666666666666668,3
1751,9,5,0,buy10,25,-2.083333333333332,3
1752,9,0,5,big8,25,25.0,2
1753,6,5,0,place4,25,3.333333333333334,3
1754,5,0,5,hard4,25,-23.333333333333332,3
1755,5,5,0,place9,25,-30.0,2
1756,5,0,5,place4,25,-20.0,1
1757,8,5,0,buy8,25,33.75,1
1758,9,0,5,buy6,25,-7.083333333333333,6
1759,8,5,0,place5,25,100.0,1
1760,4,5,0,buy9,25,92.50000000000001,1
1761,6,5,0,dontCome,25,0.0,2
1762,4,5,0,place4,25,-30.0,1
1763,4,0,5,hard10,25,-20.0,3
1764,5,5,0,place4,25,-20.0,1
1765,9,0,5,anyCraps,25,180.0,1
1766,4,5,0,buy6,25,-2.083333333333332,3
1767,10,5,0,passOdds,25,-30.0,1
1768,9,0,5,big6,25,0.0,2
1769,6,0,5,big8,25,50.0,2
1770,8,0,5,cAndE,25,-20.0,3
1771,4,0,5,buy10,25,-20.0,3
1772,5,5,0,passOdds,25,6.25,2
1773,10,0,5,place8,25,-20.0,1
1774,6,5,0,comeOdds,25,-30.0,1
1775,8,5,0,world,25,50.0,1
1776,9,5,0,anyCraps,25,-30.0,1
1777,9,5,0,world,25,60.0,1
1778,5,0,5,buy9,25,-20.0,1
1779,8,5,0,hard4,25,-20.0,1
1780,10,5,0,lay6,25,-30.0,1
1781,6,5,0,big6,25,-30.0,1
1782,8,0,5,world,25,-20.0,1
1783,10,5,0,cAndE,25,70.0,1
1784,5,0,5,comeOdds,25,32.5,1
1785,10,0,5,lay6,25,-20.0,1
1786,7,0,10,None,0,-10.0,2617
1787,4,0,10,hard6,5,1.111111111111111,36
1788,7,10,0,None,0,10.0,2743
1789,11,10,0,None,0,10.0,911
1790,3,10,0,None,0,-10.0,903
1791,3,0,10,None,0,10.0,834
1792,8,0,10,None,0,1.2945590994371488,533
1793,6,0,10,None,0,1.4168377823408616,487
1794,9,0,10,aceDuece,5,-0.7142857142857142,28
1795,12,10,0,None,0,-10.0,476
1796,10,0,10,snakeeyes,5,5.624999999999999,48
1797,8,10,0,snakeeyes,5,1.9801980198019815,101
1798,10,10,0,yoleven,5,-9.166666666666666,24
1799,9,10,0,passOdds,5,0.39473684210526405,19
1800,8,10,0,come,5,-3.0,10
1801,9,0,10,boxcars,5,-2.9310344827586197,58
1802,8,0,10,place5,5,0.33333333333333304,6
1803,9,0,10,None,0,2.034383954154728,349
1804,9,0,10,yoleven,5,1.1904761904761896,21
1805,6,10,0,None,0,-0.8883826879271072,439
1806,9,0,10,snakeeyes,5,4.999999999999999,81
1807,5,0,10,boxcars,5,1.4925373134328357,67
1808,8,0,10,hard6,5,0.5172413793103446,29
1809,9,10,0,buy4,5,-7.178571428571429,7
1810,6,10,0,world,5,2.8333333333333335,6
1811,8,10,0,None,0,-0.6183368869936032,469
1812,4,10,0,None,0,-3.548387096774193,217
1813,9,10,0,None,0,-1.346153846153846,312
1814,5,0,10,world,5,5.0,3
1815,4,10,0,hard8,5,-1.8571428571428574,35
1816,6,10,0,place8,5,-1.1979166666666647,16
1817,9,10,0,comeOdds,5,-3.3928571428571437,14
1818,6,0,10,buy9,5,-2.2083333333333335,6
1819,10,0,10,place8,5,12.500000000000002,6
1820,9,0,10,hard6,5,3.3333333333333317,42
1821,4,0,10,place6,5,8.750000000000004,10
1822,6,0,10,hard8,5,-0.9374999999999999,32
1823,11,0,10,None,0,-10.0,842
1824,5,10,0,buy9,5,-3.9791666666666665,12
1825,5,10,0,hiLo,5,-1.0000000000000004,40
1826,8,10,0,boxcars,5,1.744186046511628,86
1827,5,10,0,boxcars,5,-6.338028169014084,71
1828,12,0,10,None,0,10.0,427
1829,9,10,0,hiLo,5,-4.444444444444445,36
1830,10,10,0,boxcars,5,-7.6271186440677985,59
1831,5,0,10,None,0,1.2499999999999998,368
1832,8,10,0,hard6,5,-5.384615384615384,26
1833,10,10,0,None,0,-3.1428571428571437,210
1834,4,0,10,hard8,5,3.5185185185185177,27
1835,8,0,10,snakeeyes,5,0.22988505747126398,87
1836,6,0,10,boxcars,5,6.455696202531647,79
1837,10,10,0,world,5,3.0,2
1838,2,0,10,None,0,10.0,442
1839,5,10,0,None,0,-2.1035598705501606,309
1840,4,10,0,hard6,5,4.666666666666665,30
1841,5,10,0,place6,5,-4.642857142857142,14
1842,8,10,0,aceDuece,5,6.0344827586206895,58
1843,10,10,0,hard6,5,-1.5853658536585375,41
1844,6,10,0,boxcars,5,-1.9540229885057472,87
1845,9,10,0,big6,5,-6.538461538461538,13
1846,6,10,0,place9,5,3.9999999999999996,4
1847,8,0,10,yoleven,5,-1.666666666666667,36
1848,9,0,10,hiLo,5,10.333333333333334,30
1849,8,10,0,comeOdds,5,5.666666666666666,15
1850,9,0,10,buy8,5,5.529411764705883,17
1851,8,0,10,hiLo,5,-1.5,40
1852,8,0,10,cAndE,5,6.052631578947368,19
1853,5,0,10,buy9,5,12.35,5
1854,5,0,10,hard8,5,-0.7142857142857142,35
1855,9,10,0,place10,5,-3.000000000000001,4
1856,8,10,0,hiLo,5,-3.444444444444445,45
1857,8,10,0,hard8,5,-0.27777777777777884,36
1858,9,0,10,dontPassOdds,5,1.9999999999999996,5
1859,4,0,10,None,0,3.9047619047619038,210
1860,8,0,10,dontPassOdds,5,0.44117647058823617,17
1861,4,10,0,hard4,5,-5.666666666666667,15
1862,8,10,0,place4,5,-8.333333333333332,3
1863,10,10,0,hiLo,5,-9.285714285714286,21
1864,5,0,10,yoleven,5,-1.666666666666667,27
1865,8,10,0,buy5,5,8.35,5
1866,5,0,10,snakeeyes,5,2.678571428571428,56
1867,9,10,0,hard8,5,-5.6521739130434785,46
1868,8,0,10,aceDuece,5,-0.454545454545455,33
1869,6,10,0,big8,5,-7.0,5
1870,8,0,10,buy10,5,2.9,5
1871,4,10,0,boxcars,5,-5.636363636363636,55
1872,5,0,10,place8,5,2.3809523809523814,14
1873,10,0,10,aceDuece,5,5.76923076923077,26
1874,5,0,10,hard6,5,2.714285714285714,35
1875,8,10,0,buy8,5,-3.46875,16
1876,10,10,0,snakeeyes,5,0.08928571428571302,56
1877,9,0,10,place5,5,9.5,8
1878,8,0,10,hard8,5,-4.090909090909091,11
1879,8,0,10,place6,5,-4.999999999999998,8
1880,6,10,0,hard8,5,-1.4102564102564104,39
1881,6,0,10,aceDuece,5,-0.5555555555555556,36
1882,4,0,10,aceDuece,5,4.0476190476190474,21
1883,6,0,10,hard10,5,-5.0,14
1884,10,0,10,None,0,4.152542372881356,236
1885,10,10,0,passOdds,5,-6.923076923076923,13
1886,6,0,10,dontComeOdds,5,-6.666666666666666,7
1887,9,10,0,cAndE,5,-3.888888888888889,9
1888,9,10,0,place6,5,-0.6249999999999993,12
1889,10,10,0,big6,5,-4.440892098500626e-16,8
1890,10,10,0,place5,5,-3.5,8
1891,10,0,10,place4,5,-6.5,4
1892,9,10,0,aceDuece,5,-4.696969696969697,33
1893,8,0,10,horn,5,-2.142857142857143,14
1894,6,0,10,dontPassOdds,5,-4.0625,8
1895,9,10,0,snakeeyes,5,-7.289156626506022,83
1896,6,10,0,aceDuece,5,-0.6521739130434784,46
1897,6,0,10,place4,5,3.5,4
1898,9,10,0,buy9,5,-2.90625,8
1899,10,0,10,hard8,5,-2.6666666666666665,30
1900,6,0,10,place8,5,-5.6060606060606055,11
1901,9,10,0,place9,5,-5.0,16
1902,9,0,10,buy5,5,-2.90625,8
1903,2,10,0,None,0,-10.0,436
1904,8,0,10,boxcars,5,1.6867469879518098,83
1905,5,0,10,dontComeOdds,5,0.7407407407407407,9
1906,5,10,0,place8,5,1.2280701754385983,19
1907,4,0,10,snakeeyes,5,0.12195121951219501,41
1908,5,10,0,big6,5,-1.9999999999999996,10
1909,8,0,10,hard4,5,-9.0,10
1910,10,10,0,hard10,5,0.33333333333333315,30
1911,6,0,10,bigRed,5,1.5217391304347823,23
