,Unnamed: 0,Point,Pass,DontPass,betName,betAmt,Q,N
1522,1522.0,4,0,5,snakeeyes,25,2.031249999999995,32
1523,1523.0,9,0,5,hard4,25,-23.333333333333332,6
1524,1524.0,10,5,0,buy9,25,-9.583333333333332,3
1525,1525.0,10,0,5,dontCome,25,18.0,20
1526,1526.0,4,0,5,hiLo,25,-23.500000000000007,20
1527,1527.0,4,5,0,buy8,25,1.0416666666666674,12
1528,1528.0,5,0,5,boxcars,25,5.686274509803919,51
1529,1529.0,9,0,5,dontCome,25,14.571428571428573,35
1530,1530.0,8,5,0,place5,25,17.5,4
1531,1531.0,5,5,0,hard6,25,-4.16666666666667,36
1532,1532.0,10,0,5,buy6,25,3.5227272727272707,11
1533,1533.0,4,5,0,place8,25,5.763888888888892,12
1534,1534.0,9,5,0,hard8,25,12.187500000000005,32
1535,1535.0,9,5,0,hiLo,25,-26.249999999999996,32
1536,1536.0,6,0,5,place8,25,-11.780303030303031,22
1537,1537.0,8,5,0,place8,25,6.6666666666666705,7
1538,1538.0,5,5,0,boxcars,25,-4.729729729729726,37
1539,1539.0,8,0,5,horn,25,12.15909090909091,11
1540,1540.0,4,0,5,boxcars,25,17.179487179487182,39
1541,1541.0,5,5,0,hard10,25,2.8571428571428577,7
1542,1542.0,4,0,5,buy9,25,22.1875,8
1543,1543.0,5,5,0,big8,25,-16.363636363636363,11
1544,1544.0,6,0,5,hiLo,25,-25.781249999999996,64
1545,1545.0,8,0,5,world,25,11.666666666666664,3
1546,1546.0,10,5,0,hard6,25,72.5,20
1547,1547.0,8,0,5,buy6,25,15.625,10
1548,1548.0,6,5,0,cAndE,25,-24.285714285714285,7
1549,1549.0,10,5,0,big6,25,-10.0,4
1550,1550.0,8,5,0,buy10,25,-7.25,5
1551,1551.0,10,0,5,place5,25,-7.499999999999999,4
1552,1552.0,6,5,0,buy6,25,-14.0625,4
1553,1553.0,4,5,0,place6,25,8.111111111111114,15
1554,1554.0,10,5,0,buy8,25,-20.520833333333332,12
1555,1555.0,8,5,0,hard10,25,40.0,3
1556,1556.0,5,0,5,lay6,25,-30.0,1
1557,1557.0,10,0,5,buy5,25,0.4999999999999991,10
1558,1558.0,5,0,5,place9,25,12.0,5
1559,1559.0,4,5,0,buy5,25,9.285714285714285,7
1560,1560.0,4,0,5,hard10,25,3.552713678800501e-15,8
1561,1561.0,5,5,0,place5,25,-30.0,2
1562,1562.0,4,5,0,boxcars,25,-26.666666666666664,21
1563,1563.0,8,5,0,passOdds,25,-11.428571428571427,7
1564,1564.0,8,5,0,place6,25,2.3148148148148175,9
1565,1565.0,6,5,0,horn,25,-3.333333333333332,9
1566,1566.0,4,5,0,hiLo,25,-26.363636363636363,11
1567,1567.0,9,5,0,place10,25,-20.0,1
1568,1568.0,4,5,0,yoleven,25,-25.0,14
1569,1569.0,9,5,0,buy10,25,-23.333333333333332,3
1570,1570.0,9,5,0,horn,25,-27.5,4
1571,1571.0,5,5,0,place8,25,3.809523809523813,14
1572,1572.0,8,0,5,dontCome,25,-13.636363636363637,11
1573,1573.0,6,5,0,hard8,25,-0.3448275862068986,29
1574,1574.0,10,0,5,big8,25,-3.75,8
1575,1575.0,5,5,0,comeOdds,25,18.333333333333332,6
1576,1576.0,10,0,5,buy4,25,-20.0,2
1577,1577.0,8,5,0,comeOdds,25,-2.1428571428571423,7
1578,1578.0,6,0,5,buy9,25,-10.83333333333333,9
1579,1579.0,5,5,0,aceDuece,25,16.206896551724146,29
1580,1580.0,8,5,0,horn,25,-4.0,10
1581,1581.0,4,0,5,buy5,25,-9.791666666666666,6
1582,1582.0,5,5,0,cAndE,25,4.2857142857142865,7
1583,1583.0,10,0,5,place9,25,12.857142857142858,7
1584,1584.0,6,5,0,place8,25,-21.72222222222222,15
1585,1585.0,10,0,5,big6,25,36.0,5
1586,1586.0,4,0,5,buy8,25,17.232142857142854,14
1587,1587.0,10,0,5,aceDuece,25,44.166666666666664,12
1588,1588.0,5,5,0,dontCome,25,-9.333333333333334,15
1589,1589.0,5,5,0,buy6,25,-2.9861111111111116,18
1590,1590.0,5,0,5,cAndE,25,46.66666666666667,3
1591,1591.0,4,0,5,hard4,25,-20.0,2
1592,1592.0,9,0,5,buy8,25,-2.760416666666668,24
1593,1593.0,6,5,0,bigRed,25,3.0000000000000018,5
1594,1594.0,8,0,5,big6,25,2.8571428571428568,7
1595,1595.0,4,5,0,comeOdds,25,-30.0,1
1596,1596.0,5,0,5,place6,25,12.777777777777779,24
1597,1597.0,10,5,0,buy6,25,17.01923076923077,13
1598,1598.0,4,0,5,aceDuece,25,-22.352941176470587,17
1599,1599.0,9,0,5,buy5,25,1.9642857142857162,7
1600,1600.0,4,0,5,buy6,25,-4.861111111111112,18
1601,1601.0,6,5,0,dontCome,25,13.333333333333334,6
1602,1602.0,5,0,5,hard10,25,62.85714285714286,7
1603,1603.0,9,5,0,lay6,25,59.58333333333333,1
1604,1604.0,9,5,0,buy8,25,-10.384615384615383,13
1605,1605.0,4,5,0,buy6,25,-9.453125,16
1606,1606.0,9,0,5,lay6,25,-30.0,1
1607,1607.0,5,5,0,place9,25,-1.6666666666666679,6
1608,1608.0,6,0,5,buy6,25,1.875,2
1609,1609.0,6,0,5,hard10,25,-12.142857142857142,14
1610,1610.0,8,5,0,buy6,25,-21.75,15
1611,1611.0,10,5,0,buy4,25,34.79166666666667,6
1612,1612.0,4,0,5,lay8,25,-2.604166666666668,2
1613,1613.0,6,0,5,buy4,25,-7.2499999999999964,5
1614,1614.0,4,0,5,big8,25,-10.0,4
1615,1615.0,9,0,5,big8,25,7.777777777777781,9
1616,1616.0,5,5,0,big6,25,-12.727272727272727,11
1617,1617.0,8,5,0,lay6,25,19.791666666666664,2
1618,1618.0,5,0,5,buy10,25,-26.66666666666667,3
1619,1619.0,8,0,5,hard10,25,46.66666666666667,3
1620,1620.0,5,0,5,hard4,25,-20.0,2
1621,1621.0,5,5,0,buy5,25,-6.25,3
1622,1622.0,4,0,5,yoleven,25,-23.749999999999996,8
1623,1623.0,9,5,0,comeOdds,25,-5.833333333333332,3
1624,1624.0,10,5,0,place9,25,-24.28571428571428,7
1625,1625.0,4,5,0,hard10,25,1.4285714285714297,7
1626,1626.0,8,5,0,hard4,25,-25.0,4
1627,1627.0,5,5,0,buy9,25,-1.4999999999999964,5
1628,1628.0,6,0,5,dontPassOdds,25,1.9047619047619073,7
1629,1629.0,10,5,0,hard10,25,18.888888888888886,9
1630,1630.0,8,5,0,anyCraps,25,-30.0,1
1631,1631.0,4,5,0,hard4,25,22.5,4
1632,1632.0,5,5,0,bigRed,25,-30.0,1
1633,1633.0,6,5,0,lay8,25,-26.666666666666668,3
1634,1634.0,9,5,0,buy6,25,12.8125,12
1635,1635.0,9,5,0,hard4,25,10.0,6
1636,1636.0,8,5,0,buy9,25,0.5357142857142878,7
1637,1637.0,6,0,5,buy10,25,-30.0,2
1638,1638.0,8,0,5,bigRed,25,6.25,4
1639,1639.0,5,0,5,place4,25,-20.0,1
1640,1640.0,9,5,0,big6,25,-15.0,4
1641,1641.0,8,5,0,buy8,25,17.8125,4
1642,1642.0,6,0,5,passOdds,25,-4.999999999999998,3
1643,1643.0,10,0,5,hard10,25,-23.33333333333333,3
1644,1644.0,10,0,5,buy10,25,43.75,1
1645,1645.0,6,5,0,hard10,25,7.142857142857147,7
1646,1646.0,8,0,5,cAndE,25,-16.153846153846153,13
1647,1647.0,5,5,0,hard4,25,-26.66666666666667,3
1648,1648.0,9,0,5,buy4,25,1.25,3
1649,1649.0,5,5,0,buy10,25,16.875,2
1650,1650.0,8,5,0,world,25,-7.5,4
1651,1651.0,5,0,5,place10,25,50.0,1
1652,1652.0,9,0,5,place5,25,-7.499999999999999,4
1653,1653.0,4,0,5,place5,25,0.0,5
1654,1654.0,9,5,0,cAndE,25,-30.0,1
1655,1655.0,6,5,0,place9,25,65.0,2
1656,1656.0,4,5,0,cAndE,25,-30.0,3
1657,1657.0,8,0,5,place8,25,24.16666666666667,1
1658,1658.0,10,0,5,hard4,25,16.0,5
1659,1659.0,6,0,5,buy5,25,-26.666666666666668,3
1660,1660.0,6,5,0,place10,25,40.0,1
1661,1661.0,4,5,0,place9,25,-30.0,2
1662,1662.0,4,0,5,horn,25,-20.0,1
1663,1663.0,8,0,5,anyCraps,25,-25.0,2
1664,1664.0,5,5,0,buy4,25,-30.0,1
1665,1665.0,9,5,0,world,25,15.0,2
1666,1666.0,9,0,5,buy9,25,-20.0,1
1667,1667.0,10,0,5,cAndE,25,-20.0,1
1668,1668.0,6,0,5,world,25,27.499999999999996,6
1669,1669.0,6,5,0,place5,25,-6.666666666666666,3
1670,1670.0,6,0,5,place6,25,-20.0,1
1671,1671.0,6,5,0,comeOdds,25,2.5,2
1672,1672.0,4,5,0,big6,25,45.0,2
1673,1673.0,4,5,0,lay8,25,14.791666666666664,1
1674,1674.0,5,0,5,lay8,25,-20.0,2
1675,1675.0,9,5,0,anyCraps,25,-25.0,2
1676,1676.0,4,5,0,horn,25,41.25,3
1677,1677.0,9,5,0,buy4,25,-30.0,3
1678,1678.0,8,0,5,place5,25,-30.0,1
1679,1679.0,5,0,5,passOdds,25,-20.0,1
1680,1680.0,5,5,0,lay6,25,-30.0,1
1681,1681.0,8,0,5,dontPassOdds,25,25.833333333333336,3
1682,1682.0,8,5,0,buy4,25,-20.0,1
1683,1683.0,10,5,0,aceDuece,25,60.0,9
1684,1684.0,5,0,5,bigRed,25,-23.333333333333332,3
1685,1685.0,8,0,5,dontComeOdds,25,-2.0833333333333317,2
1686,1686.0,4,5,0,place10,25,-20.0,1
1687,1687.0,9,0,5,world,25,-20.0,2
1688,1688.0,6,5,0,passOdds,25,18.75,4
1689,1689.0,6,0,5,dontComeOdds,25,-2.083333333333332,2
1690,1690.0,6,5,0,buy4,25,-20.0,1
1691,1691.0,10,0,5,place4,25,-30.0,1
1692,1692.0,6,0,5,cAndE,25,37.5,8
1693,1693.0,10,5,0,anyCraps,25,-30.0,1
1694,1694.0,9,0,5,cAndE,25,38.0,5
1695,1695.0,6,0,5,comeOdds,25,25.00000000000001,1
1696,1696.0,9,5,0,place4,25,42.5,4
1697,1697.0,5,5,0,passOdds,25,-30.0,1
1698,1698.0,5,5,0,world,25,-25.0,2
1699,1699.0,4,5,0,buy10,25,-20.0,1
1700,1700.0,4,5,0,big8,25,13.999999999999996,5
1701,1701.0,9,0,5,anyCraps,25,-30.0,1
1702,1702.0,8,5,0,dontPassOdds,25,-2.083333333333332,2
1703,1703.0,4,0,5,place9,25,10.0,2
1704,1704.0,10,5,0,passOdds,25,-1.6666666666666679,3
1705,1705.0,9,0,5,dontComeOdds,25,-30.0,1
1706,1706.0,9,10,0,None,0,-1.4830508474576245,1888
1707,1707.0,11,10,0,None,0,10.0,2177
1708,1708.0,11,0,10,None,0,-10.0,2653
1709,1709.0,7,0,10,None,0,-10.0,7986
1710,1710.0,9,0,10,None,0,1.686746987951807,2324
1711,1711.0,4,10,0,None,0,-2.6857983811626127,1359
1712,1712.0,10,10,0,None,0,-3.7180423666910167,1369
1713,1713.0,6,0,10,None,0,0.9551656920077976,3078
1714,1714.0,10,0,10,None,0,3.619702176403209,1746
1715,1715.0,8,10,0,None,0,-0.8237232289950573,2428
1716,1716.0,5,10,0,None,0,-1.7765475591343747,1987
1717,1717.0,6,0,10,boxcars,5,2.3780487804878048,82
1718,1718.0,5,0,10,None,0,2.255834053586867,2314
1719,1719.0,4,0,10,None,0,3.4835355285961844,1731
1720,1720.0,8,0,10,None,0,0.7150050352467241,2979
1721,1721.0,9,10,0,buy9,5,6.499999999999999,9
1722,1722.0,7,10,0,None,0,10.0,6547
1723,1723.0,4,0,10,snakeeyes,5,1.2499999999999996,44
1724,1724.0,10,10,0,hard8,5,-7.8,25
1725,1725.0,4,0,10,buy6,5,10.035714285714288,7
1726,1726.0,2,10,0,None,0,-10.0,1083
1727,1727.0,8,0,10,snakeeyes,5,-1.646341463414634,82
1728,1728.0,3,0,10,None,0,10.0,2686
1729,1729.0,2,0,10,None,0,10.0,1291
1730,1730.0,6,10,0,None,0,-0.8373983739837382,2460
1731,1731.0,4,10,0,snakeeyes,5,-11.097560975609754,41
1732,1732.0,10,0,10,place6,5,2.708333333333334,8
1733,1733.0,6,0,10,snakeeyes,5,-1.4044943820224718,89
1734,1734.0,3,10,0,None,0,-10.0,2220
1735,1735.0,6,0,10,buy8,5,-1.9375000000000002,4
1736,1736.0,12,0,10,None,0,10.0,1361
1737,1737.0,10,10,0,buy6,5,-3.0576923076923075,13
1738,1738.0,8,10,0,snakeeyes,5,-7.207792207792208,77
1739,1739.0,4,0,10,hiLo,5,8.75,16
1740,1740.0,12,10,0,None,0,-10.0,1070
1741,1741.0,6,0,10,hiLo,5,0.8620689655172411,29
1742,1742.0,9,0,10,hiLo,5,-6.428571428571427,21
1743,1743.0,5,0,10,aceDuece,5,5.000000000000001,17
1744,1744.0,4,0,10,aceDuece,5,5.0,15
1745,1745.0,9,10,0,boxcars,5,-6.063829787234041,47
1746,1746.0,4,10,0,buy9,5,-10.099999999999998,5
1747,1747.0,4,0,10,hard6,5,4.000000000000001,40
1748,1748.0,5,10,0,hiLo,5,-3.235294117647059,17
1749,1749.0,6,10,0,boxcars,5,-7.692307692307693,52
1750,1750.0,4,10,0,hiLo,5,0.3846153846153846,13
1751,1751.0,8,10,0,place6,5,9.16666666666667,3
1752,1752.0,5,0,10,snakeeyes,5,7.058823529411766,51
1753,1753.0,10,0,10,big6,5,1.0000000000000004,5
1754,1754.0,5,10,0,buy6,5,-12.85,5
1755,1755.0,4,10,0,boxcars,5,-7.857142857142854,56
1756,1756.0,10,0,10,hard8,5,2.1874999999999996,32
1757,1757.0,10,0,10,snakeeyes,5,-1.5116279069767442,43
1758,1758.0,8,10,0,boxcars,5,-1.1904761904761907,63
1759,1759.0,4,0,10,boxcars,5,-0.8536585365853657,41
1760,1760.0,5,10,0,boxcars,5,-5.749999999999998,60
1761,1761.0,9,10,0,comeOdds,5,-15.0,7
1762,1762.0,8,0,10,aceDuece,5,-3.1481481481481475,27
1763,1763.0,9,0,10,snakeeyes,5,-1.6438356164383556,73
1764,1764.0,5,10,0,hard6,5,-0.7142857142857145,28
1765,1765.0,10,0,10,hard6,5,8.42105263157895,38
1766,1766.0,10,10,0,hard10,5,-0.714285714285714,7
1767,1767.0,5,0,10,boxcars,5,2.0945945945945934,74
1768,1768.0,8,0,10,boxcars,5,-1.6417910447761177,67
1769,1769.0,8,10,0,aceDuece,5,3.947368421052632,19
1770,1770.0,5,0,10,dontCome,5,3.4615384615384617,13
1771,1771.0,4,10,0,hard8,5,-5.689655172413793,29
1772,1772.0,5,10,0,hard8,5,5.476190476190478,21
1773,1773.0,9,0,10,hard8,5,-0.2173913043478265,23
1774,1774.0,10,0,10,dontCome,5,6.724137931034481,29
1775,1775.0,6,10,0,snakeeyes,5,0.8571428571428575,70
1776,1776.0,10,0,10,hard4,5,-0.9999999999999999,10
1777,1777.0,5,0,10,hiLo,5,3.9999999999999973,20
1778,1778.0,10,0,10,boxcars,5,-2.8260869565217397,46
1779,1779.0,9,10,0,passOdds,5,3.571428571428571,7
1780,1780.0,6,0,10,yoleven,5,-4.655172413793104,29
1781,1781.0,10,10,0,hard6,5,-10.483870967741936,31
1782,1782.0,4,10,0,field,5,0.0,2
1783,1783.0,4,10,0,buy6,5,-6.700000000000001,10
1784,1784.0,6,0,10,world,5,5.0,1
1785,1785.0,5,10,0,snakeeyes,5,0.09803921568627444,51
1786,1786.0,9,10,0,aceDuece,5,-7.307692307692308,13
1787,1787.0,8,10,0,hard6,5,0.8823529411764706,17
1788,1788.0,5,0,10,yoleven,5,-5.0,26
1789,1789.0,5,0,10,hard6,5,-0.18518518518518548,27
1790,1790.0,8,10,0,hard8,5,-0.7142857142857137,21
1791,1791.0,6,0,10,aceDuece,5,8.225806451612904,31
1792,1792.0,4,10,0,hard6,5,1.7741935483870965,31
1793,1793.0,6,0,10,hard8,5,5.0,10
1794,1794.0,9,0,10,yoleven,5,7.222222222222222,18
1795,1795.0,6,0,10,dontPassOdds,5,14.166666666666668,3
1796,1796.0,9,10,0,yoleven,5,-5.434782608695652,23
1797,1797.0,4,10,0,place6,5,-7.291666666666666,4
1798,1798.0,10,10,0,buy4,5,-7.625,2
1799,1799.0,9,10,0,snakeeyes,5,8.326672684688674e-16,54
1800,1800.0,9,0,10,buy6,5,-6.999999999999999,5
1801,1801.0,6,10,0,yoleven,5,-3.4615384615384612,26
1802,1802.0,10,0,10,aceDuece,5,7.0,10
1803,1803.0,9,0,10,boxcars,5,-5.1754385964912295,57
1804,1804.0,4,0,10,buy5,5,9.083333333333334,3
1805,1805.0,5,0,10,horn,5,-15.0,1
1806,1806.0,8,10,0,passOdds,5,2.714285714285714,7
1807,1807.0,10,0,10,buy6,5,15.75,5
1808,1808.0,10,10,0,hiLo,5,-9.285714285714286,7
1809,1809.0,8,0,10,place9,5,-15.0,3
1810,1810.0,6,0,10,hard10,5,5.0,2
1811,1811.0,5,10,0,passOdds,5,5.312499999999999,8
1812,1812.0,9,10,0,hard6,5,6.25,16
1813,1813.0,4,0,10,dontCome,5,4.5,20
1814,1814.0,10,10,0,buy10,5,-6.3125,4
1815,1815.0,8,0,10,hiLo,5,6.999999999999999,20
1816,1816.0,9,0,10,hard6,5,3.6363636363636354,22
1817,1817.0,8,0,10,place6,5,5.555555555555557,3
1818,1818.0,6,10,0,aceDuece,5,-2.272727272727272,22
1819,1819.0,9,10,0,hard8,5,-4.999999999999998,24
1820,1820.0,9,0,10,dontCome,5,-4.440892098500626e-16,10
1821,1821.0,4,10,0,yoleven,5,-8.333333333333334,9
1822,1822.0,9,0,10,buy8,5,-10.0,4
1823,1823.0,6,10,0,hiLo,5,4.1304347826086945,23
1824,1824.0,8,10,0,cAndE,5,-15.0,1
1825,1825.0,10,10,0,boxcars,5,-2.5714285714285725,35
1826,1826.0,5,10,0,yoleven,5,-5.0,12
1827,1827.0,6,10,0,hard8,5,2.647058823529412,17
1828,1828.0,5,10,0,aceDuece,5,-10.294117647058826,17
1829,1829.0,4,10,0,aceDuece,5,-3.571428571428571,7
1830,1830.0,10,10,0,snakeeyes,5,-10.428571428571427,35
1831,1831.0,10,0,10,buy5,5,-3.0,5
1832,1832.0,8,10,0,buy8,5,-15.0,2
1833,1833.0,8,10,0,yoleven,5,-0.714285714285714,28
1834,1834.0,5,0,10,hard8,5,0.16129032258064482,31
1835,1835.0,10,10,0,aceDuece,5,-10.555555555555555,9
1836,1836.0,8,0,10,dontComeOdds,5,-15.0,1
1837,1837.0,6,0,10,place9,5,13.0,3
1838,1838.0,6,0,10,dontCome,5,-10.0,6
1839,1839.0,9,0,10,dontPassOdds,5,13.333333333333332,2
1840,1840.0,5,0,10,big8,5,5.0,1
1841,1841.0,4,0,10,hard8,5,0.945945945945946,37
1842,1842.0,4,10,0,big8,5,-5.0,2
1843,1843.0,5,0,10,buy6,5,3.45,5
1844,1844.0,10,10,0,place8,5,-4.583333333333331,8
1845,1845.0,4,0,10,horn,5,11.25,3
1846,1846.0,4,0,10,place6,5,10.000000000000002,9
1847,1847.0,9,0,10,place6,5,-0.4999999999999982,5
1848,1848.0,9,0,10,aceDuece,5,2.894736842105263,19
1849,1849.0,10,10,0,big8,5,-15.0,2
1850,1850.0,4,10,0,place8,5,-1.547619047619046,7
1851,1851.0,4,10,0,hard10,5,-1.666666666666666,3
1852,1852.0,9,0,10,big6,5,1.0,5
1853,1853.0,10,0,10,place4,5,2.0,2
1854,1854.0,10,0,10,place8,5,2.4166666666666674,10
1855,1855.0,9,0,10,buy4,5,12.375,2
1856,1856.0,4,0,10,big8,5,1.6666666666666679,3
1857,1857.0,4,10,0,buy4,5,19.75,1
1858,1858.0,4,0,10,place9,5,14.0,4
1859,1859.0,5,10,0,buy5,5,-4.25,3
1860,1860.0,9,10,0,place6,5,7.3611111111111125,6
1861,1861.0,8,0,10,hard6,5,6.666666666666667,18
1862,1862.0,9,0,10,big8,5,5.0,3
1863,1863.0,10,0,10,yoleven,5,0.0,12
1864,1864.0,10,10,0,place6,5,-2.083333333333332,8
1865,1865.0,6,0,10,hard4,5,-15.0,1
1866,1866.0,9,10,0,hiLo,5,-0.9999999999999987,10
1867,1867.0,8,10,0,hiLo,5,1.9230769230769227,26
1868,1868.0,6,10,0,hard6,5,1.6666666666666683,12
1869,1869.0,9,10,0,cAndE,5,5.0,2
1870,1870.0,8,10,0,place8,5,2.6190476190476195,7
1871,1871.0,8,0,10,bigRed,5,30.0,1
1872,1872.0,6,0,10,cAndE,5,-1.666666666666667,3
1873,1873.0,10,10,0,comeOdds,5,-6.25,4
1874,1874.0,8,0,10,dontCome,5,6.0,10
1875,1875.0,6,10,0,cAndE,5,5.0,1
1876,1876.0,4,10,0,big6,5,-5.0,3
1877,1877.0,4,0,10,place8,5,2.651515151515153,11
1878,1878.0,8,0,10,buy9,5,-6.999999999999999,5
1879,1879.0,8,10,0,lay8,5,-15.0,1
1880,1880.0,10,0,10,buy8,5,-1.166666666666667,6
1881,1881.0,8,0,10,hard8,5,-5.0,2
1882,1882.0,10,10,0,yoleven,5,-7.7272727272727275,11
1883,1883.0,10,10,0,buy9,5,-2.0999999999999996,5
1884,1884.0,4,0,10,yoleven,5,3.3333333333333335,12
1885,1885.0,5,10,0,comeOdds,5,1.25,6
1886,1886.0,5,0,10,cAndE,5,5.0,1
1887,1887.0,5,10,0,lay8,5,9.479166666666666,2
1888,1888.0,4,10,0,hard4,5,1.666666666666667,6
1889,1889.0,6,10,0,big6,5,-15.0,3
1890,1890.0,9,10,0,buy8,5,-7.535714285714285,7
1891,1891.0,4,0,10,lay6,5,5.0,1
1892,1892.0,5,0,10,big6,5,5.0,1
1893,1893.0,4,0,10,place5,5,-4.999999999999999,4
1894,1894.0,5,0,10,place6,5,-15.0,2
1895,1895.0,8,10,0,comeOdds,5,0.5,2
1896,1896.0,6,0,10,bigRed,5,5.0,1
1897,1897.0,9,10,0,place9,5,4.2,5
1898,1898.0,9,10,0,place10,5,5.0,1
1899,1899.0,9,10,0,hard10,5,-5.0,2
1900,1900.0,5,10,0,buy8,5,-11.666666666666666,6
1901,1901.0,10,10,0,big6,5,-2.4999999999999996,4
1902,1902.0,8,10,0,place9,5,-1.666666666666667,3
1903,1903.0,9,10,0,field,5,15.0,1
1904,1904.0,5,0,10,buy8,5,12.416666666666666,6
1905,1905.0,10,10,0,buy8,5,-2.958333333333333,6
1906,1906.0,10,0,10,buy4,5,5.0,1
1907,1907.0,10,0,10,big8,5,-5.0,2
1908,1908.0,6,0,10,place4,5,-15.0,1
1909,1909.0,6,10,0,place8,5,-5.0,2
1910,1910.0,6,10,0,comeOdds,5,3.6,5
1911,1911.0,5,0,10,place8,5,5.555555555555557,3
1912,1912.0,5,10,0,place8,5,-6.666666666666666,5
1913,1913.0,8,0,10,buy5,5,1.125,2
1914,1914.0,4,10,0,comeOdds,5,-8.0,5
1915,1915.0,4,10,0,place4,5,7.666666666666666,3
1916,1916.0,9,0,10,hard10,5,-1.666666666666667,3
1917,1917.0,8,0,10,yoleven,5,-5.0,14
1918,1918.0,4,10,0,place9,5,-7.8,5
1919,1919.0,8,0,10,cAndE,5,5.0,2
1920,1920.0,4,10,0,passOdds,5,2.5,2
1921,1921.0,4,10,0,buy8,5,-3.1428571428571423,7
1922,1922.0,10,10,0,buy5,5,-2.75,2
1923,1923.0,4,0,10,buy9,5,-2.999999999999999,5
1924,1924.0,10,0,10,place9,5,7.0,2
1925,1925.0,6,10,0,place4,5,-1.0,1
1926,1926.0,6,10,0,buy8,5,-11.416666666666668,3
1927,1927.0,10,0,10,hiLo,5,1.6666666666666667,12
1928,1928.0,4,0,10,lay8,5,5.0,1
1929,1929.0,10,10,0,place9,5,1.0,3
1930,1930.0,4,0,10,big6,5,0.0,4
1931,1931.0,9,10,0,place5,5,-3.0,4
1932,1932.0,5,0,10,buy9,5,5.0,1
1933,1933.0,4,0,10,hard10,5,-5.0,2
1934,1934.0,8,0,10,dontPassOdds,5,14.166666666666668,4
1935,1935.0,9,0,10,buy5,5,10.583333333333332,3
1936,1936.0,10,10,0,place10,5,-15.0,3
1937,1937.0,6,0,10,hard6,5,5.0,2
1938,1938.0,4,0,10,buy8,5,9.821428571428571,7
1939,1939.0,9,10,0,buy5,5,-8.875,2
1940,1940.0,10,0,10,place5,5,7.0,4
1941,1941.0,5,0,10,dontPassOdds,5,-0.8333333333333339,2
1942,1942.0,5,0,10,hard10,5,5.0,1
1943,1943.0,5,10,0,big6,5,25.0,2
1944,1944.0,8,10,0,big8,5,-15.0,2
1945,1945.0,6,10,0,horn,5,-15.0,1
1946,1946.0,8,10,0,hard4,5,-15.0,1
1947,1947.0,4,10,0,place5,5,1.0,2
1948,1948.0,9,0,10,place8,5,7.708333333333334,4
1949,1949.0,9,0,10,dontComeOdds,5,13.333333333333332,1
1950,1950.0,6,10,0,buy6,5,-15.0,2
1951,1951.0,6,10,0,passOdds,5,0.5,2
1952,1952.0,5,10,0,place5,5,-4.333333333333333,3
1953,1953.0,9,0,10,horn,5,5.0,1
1954,1954.0,8,0,10,world,5,1.0,1
1955,1955.0,5,10,0,buy10,5,-15.0,1
1956,1956.0,6,0,10,dontComeOdds,5,-0.4166666666666661,2
1957,1957.0,10,10,0,hard4,5,-11.0,5
1958,1958.0,8,0,10,dontCome,10,3.092783505154639,97
1959,1959.0,8,10,0,horn,10,-0.09999999999999987,25
1960,1960.0,8,0,10,aceDuece,10,-2.330097087378641,103
1961,1961.0,5,10,0,boxcars,10,-9.285714285714278,98
1962,1962.0,4,10,0,place8,10,-6.407407407407407,45
1963,1963.0,10,10,0,buy8,10,-4.026315789473684,38
1964,1964.0,8,0,10,big6,10,2.220446049250313e-16,14
1965,1965.0,6,10,0,boxcars,10,-0.30534351145038136,131
1966,1966.0,10,0,10,hard8,10,3.499999999999999,80
1967,1967.0,4,0,10,dontCome,10,5.454545454545455,88
1968,1968.0,9,0,10,world,10,18.8,5
1969,1969.0,5,0,10,place8,10,4.555555555555559,45
1970,1970.0,4,0,10,place6,10,2.3504273504273514,39
1971,1971.0,10,10,0,dontCome,10,0.0,10
1972,1972.0,8,0,10,snakeeyes,10,-7.302631578947375,152
1973,1973.0,6,0,10,dontComeOdds,10,4.095238095238097,35
1974,1974.0,8,0,10,hard8,10,-1.0526315789473684,57
1975,1975.0,5,0,10,buy9,10,-3.5000000000000004,19
1976,1976.0,5,0,10,hiLo,10,1.8666666666666671,75
1977,1977.0,4,10,0,comeOdds,10,5.0,6
1978,1978.0,10,0,10,buy8,10,7.947368421052632,38
1979,1979.0,5,10,0,yoleven,10,-10.5,40
1980,1980.0,5,0,10,aceDuece,10,-3.125000000000002,64
1981,1981.0,6,10,0,snakeeyes,10,-7.785714285714288,140
1982,1982.0,4,10,0,buy8,10,-1.514285714285714,35
1983,1983.0,9,10,0,place6,10,-0.9920634920634899,42
1984,1984.0,9,0,10,buy6,10,-0.9259259259259257,27
1985,1985.0,9,10,0,hiLo,10,3.389830508474576,59
1986,1986.0,10,10,0,buy6,10,-1.4714285714285715,35
1987,1987.0,6,0,10,horn,10,1.1029411764705883,34
1988,1988.0,6,10,0,yoleven,10,-7.126436781609198,87
1989,1989.0,6,10,0,hiLo,10,1.0256410256410258,78
1990,1990.0,5,10,0,hiLo,10,-8.461538461538458,52
1991,1991.0,5,0,10,hard8,10,-6.106226635438361e-16,73
1992,1992.0,9,0,10,hard8,10,1.9512195121951212,82
1993,1993.0,8,10,0,boxcars,10,-5.91549295774648,142
1994,1994.0,10,0,10,place8,10,8.760683760683767,39
1995,1995.0,10,0,10,lay6,10,34.79166666666666,2
1996,1996.0,6,0,10,boxcars,10,-3.9444444444444438,180
